precision_0,precision_1,precision_accuracy,precision_macro avg,precision_weighted avg,recall_0,recall_1,recall_accuracy,recall_macro avg,recall_weighted avg,f1-score_0,f1-score_1,f1-score_accuracy,f1-score_macro avg,f1-score_weighted avg,support_0,support_1,support_accuracy,support_macro avg,support_weighted avg,encoding,best_alpha,AUC,file,encoding_duration,process_duration,length
0.79319628,0.19868109570510653,0.4416,0.49593868784276374,0.6731042127568074,0.40614035087719297,0.5816831683168316,0.4416,0.4939117595970123,0.4416,0.5372120006630201,0.29619359717670785,0.4416,0.41670279891986395,0.4885262831587851,7980,2020,0.4416,10000,10000,LLM Simple,0.1,0.49391175959701233,artificial-small-0.2-2.csv,2261.139488220215,0,10000
0.562807331,0.2567306453690584,0.3252,0.40976898830813224,0.4718719478728084,0.17911509460805236,0.6708179064288119,0.3252,0.4249665005184321,0.3252,0.2717461687891215,0.3713433948201975,0.3252,0.3215447818046595,0.3013365046429542,7029,2971,0.3252,10000,10000,LLM Simple,0.1,0.4249665005184321,artificial-small-0.3-2.csv,2547.363147497177,0,10000
0.9152176149809651,0.6512455516014235,0.9078,0.7832315832911942,0.8886356281986453,0.9891026353830757,0.1817279046673287,0.9078,0.5854152700252022,0.9078,0.9507268063274904,0.2841614906832298,0.9078,0.6174441485053601,0.8836036790421135,8993,1007,0.9078,10000,10000,LLM Simple,0.6,0.5854152700252022,artificial-wide-0.1-2.csv,1449.138841867447,0,10000
0.8218147625763987,0.34584450402144773,0.7508,0.5838296332989232,0.7250976060380327,0.8775100401606426,0.25393700787401574,0.7508,0.5657235240173292,0.7508,0.8487496965282836,0.29284903518728717,0.7508,0.5707993658577853,0.7357906821437931,7968,2032,0.7508,10000,10000,LLM Simple,0.2,0.5657235240173292,artificial-wide-0.2-2.csv,1437.1268441677094,0,10000
0.7294505165443929,0.359229148,0.6065,0.5443398321957135,0.6183841059351852,0.696,0.39766666666666667,0.6065,0.5468333333333333,0.6065,0.7123327728635134,0.3774719190001582,0.6065,0.5449023459318358,0.6118745167045069,7000,3000,0.6065,10000,10000,LLM Simple,0.1,0.5468333333333333,artificial-wide-0.3-2.csv,1470.192651,0,10000
0.9564068692206077,0.14516129032258066,0.894993895,0.5507840797715942,0.9148045318412217,0.9317889317889317,0.21428571428571427,0.894993895,0.573037323,0.894993895,0.9439374185136897,0.17307692307692307,0.894993895,0.5585071707953064,0.9044061110553939,7167,387,0.894993895,7554,7554,LLM Simple,0.3,0.573037323,bpic13-0.1-3.csv,125.26660203933716,0,7554
0.8707386363636364,0.13043478260869565,0.7667887667887668,0.500586709,0.774923974,0.8597475455820477,0.14150943396226415,0.7667887667887668,0.5006284897721559,0.7667887667887668,0.8652081863091038,0.13574660633484162,0.7667887667887668,0.5004773963219727,0.7707967974479661,6576,978,0.7667887667887668,7554,7554,LLM Simple,0.1,0.5006284897721559,bpic13-0.2-3.csv,126.22330498695374,0,7554
0.8135818908122503,0.38235294117647056,0.7777777777777778,0.5979674159943604,0.7261777325222144,0.9356814701378254,0.1566265060240964,0.7777777777777778,0.5461539880809609,0.7777777777777778,0.8703703703703703,0.2222222222222222,0.7777777777777778,0.5462962962962963,0.7389996834441279,6023,1531,0.7777777777777778,7554,7554,LLM Simple,0.2,0.5461539880809608,bpic13-0.3-3.csv,127.37309122085571,0,7554
0.9190486824475212,0.31896551724137934,0.8564,0.6190070998444503,0.8555598835687113,0.9204875866696488,0.31474480151228734,0.8564,0.6176161940909681,0.8564,0.9197675717957313,0.3168411037107517,0.8564,0.6183043377532416,0.8559779514723405,8942,1058,0.8564,10000,10000,LLM fine-tuned,0.3,0.617616194,artificial-huge-0.1-2.csv,1553.1041822433472,169.07869720458984,10000
0.8448079981822313,0.4958263772954925,0.803,0.6703171877388618,0.7764076004884305,0.9248756218905473,0.30306122448979594,0.803,0.6139684231901716,0.803,0.8830305189407434,0.37618746041798606,0.803,0.6296089896793647,0.783689279,8040,1960,0.803,10000,10000,LLM fine-tuned,0.2,0.6139684231901716,artificial-huge-0.2-2.csv,1561.2594878673553,169.77654671669006,10000
0.7610241820768137,0.6572890025575447,0.7448,0.7091565923171792,0.7294471934311482,0.9229442208165612,0.33771353482260186,0.7448,0.6303288778195816,0.7448,0.8341995841995842,0.4461805555555556,0.7448,0.6401900698775699,0.7160865918803418,6956,3044,0.7448,10000,10000,LLM fine-tuned,0.1,0.6303288778195816,artificial-huge-0.3-2.csv,1622.382043838501,171.03377890586853,10000
0.9105142981406981,0.23163138231631383,0.856,0.5710728402285059,0.8420150119340176,0.9313758202647091,0.18434093161546086,0.856,0.557858376,0.856,0.9208269188475918,0.2052980132450331,0.856,0.5630624660463125,0.8486300522722937,8991,1009,0.856,10000,10000,LLM fine-tuned,0.4,0.5578583759400849,artificial-large-0.1-2.csv,2811.4339549541473,172.0899064540863,10000
0.8767306290988583,0.5889014722536806,0.8259,0.7328160506762695,0.8175817373671743,0.9086217747010699,0.5060827250608273,0.8259,0.7073522498809486,0.8259,0.892391372,0.5443601151531012,0.8259,0.7183757433420491,0.8208709483453395,7945,2055,0.8259,10000,10000,LLM fine-tuned,0.4,0.7073522498809486,artificial-large-0.2-2.csv,2792.1894171237946,171.99464440345764,10000
0.7009204768371813,0.2979543433145568,0.565,0.49943741007586906,0.5805544927539733,0.6623413660345073,0.33645798459993304,0.565,0.4993996753172202,0.565,0.6810850439882697,0.3160377358490566,0.565,0.49856138991866317,0.5720454130470868,7013,2987,0.565,10000,10000,LLM fine-tuned,0.1,0.4993996753172201,artificial-large-0.3-2.csv,2800.1732063293457,171.2610206604004,10000
0.9203788144510698,0.21630960608154803,0.8185,0.56834421,0.8503943351391393,0.8740839440373085,0.3148893360160966,0.8185,0.5944866400267026,0.8185,0.896634205,0.2564522736583367,0.8185,0.5765432391698484,0.8330001207376716,9006,994,0.8185,10000,10000,LLM fine-tuned,0.2,0.5944866400267026,artificial-medium-0.1-2.csv,1434.404619216919,169.7808235,10000
0.8322757247729252,0.304126337,0.7286,0.5682010310059227,0.7295506688975613,0.8304158907510862,0.30694087403598974,0.7286,0.568678382,0.7286,0.8313447675863783,0.3055271238485159,0.7286,0.568435946,0.7290732358793641,8055,1945,0.7286,10000,10000,LLM fine-tuned,0.1,0.5686783823935382,artificial-medium-0.2-2.csv,1438.842171907425,169.7599015235901,10000
0.7284591823145559,0.3890004014452027,0.6439,0.5587297918798793,0.6263499810290544,0.7823226544622426,0.3221409574468085,0.6439,0.5522318059545255,0.6439,0.7544307289152472,0.3524277141298418,0.6439,0.5534292215225445,0.6335082220677973,6992,3008,0.6439,10000,10000,LLM fine-tuned,0.1,0.5522318059545256,artificial-medium-0.3-2.csv,1451.2268426418304,169.29195857048035,10000
0.9210174029451138,0.8408304498269896,0.9187,0.8809239263860518,0.9129185206801832,0.9948832035595105,0.24059405940594059,0.9187,0.6177386314827256,0.9187,0.956526389,0.3741339491916859,0.9187,0.6653301690774215,0.8977047525462384,8990,1010,0.9187,10000,10000,LLM fine-tuned,0.9999999999999999,0.6177386314827256,artificial-small-0.1-2.csv,2241.598337173462,170.6513491,10000
0.79319628,0.19868109570510653,0.4416,0.49593868784276374,0.6731042127568074,0.40614035087719297,0.5816831683168316,0.4416,0.4939117595970123,0.4416,0.5372120006630201,0.29619359717670785,0.4416,0.41670279891986395,0.4885262831587851,7980,2020,0.4416,10000,10000,LLM fine-tuned,0.1,0.49391175959701233,artificial-small-0.2-2.csv,2249.363226890564,169.30743432044983,10000
0.5615521855486173,0.25625161124001034,0.3247,0.4089018983943138,0.47084738492153017,0.17911509460805236,0.6691349713901044,0.3247,0.42412503299907833,0.3247,0.27159961169237407,0.37058439742753285,0.3247,0.32109200455995346,0.30100799153428975,7029,2971,0.3247,10000,10000,LLM fine-tuned,0.1,0.42412503299907833,artificial-small-0.3-2.csv,2534.426525592804,169.67287015914917,10000
0.9153395664235077,0.6853932584269663,0.9092,0.800366412,0.8921839732082559,0.990659402,0.1817279046673287,0.9092,0.5861936532121254,0.9092,0.9515112677560611,0.28728414442700156,0.9092,0.6193977060915313,0.8846235964368249,8993,1007,0.9092,10000,10000,LLM fine-tuned,0.6,0.5861936532121254,artificial-wide-0.1-2.csv,1426.9577922821045,169.3054826259613,10000
0.8205528846153847,0.32083333333333336,0.7366,0.570693109,0.7190098717948719,0.8568022088353414,0.265255906,0.7366,0.5610290571735762,0.7366,0.8382858546168959,0.29040948275862066,0.7366,0.5643476686877582,0.7269573758552943,7968,2032,0.7366,10000,10000,LLM fine-tuned,0.2,0.5610290571735762,artificial-wide-0.2-2.csv,1426.6943068504333,167.99997067451477,10000
0.7282415630550622,0.3588162762022195,0.6084,0.5435289196286408,0.6174139769992094,0.7028571428571428,0.388,0.6084,0.5454285714285714,0.6084,0.7153242221576039,0.37283792440743113,0.6084,0.5440810732825175,0.612578333,7000,3000,0.6084,10000,10000,LLM fine-tuned,0.1,0.5454285714285714,artificial-wide-0.3-2.csv,1459.1377246379852,168.37140011787415,10000
0.9564068692206077,0.14516129032258066,0.894993895,0.5507840797715942,0.9148045318412217,0.9317889317889317,0.21428571428571427,0.894993895,0.573037323,0.894993895,0.9439374185136897,0.17307692307692307,0.894993895,0.5585071707953064,0.9044061110553939,7167,387,0.894993895,7554,7554,LLM fine-tuned,0.2,0.573037323,bpic13-0.1-3.csv,125.19229006767273,43.27598428726196,7554
0.875,0.1864406779661017,0.8253968253968254,0.5307203389830508,0.7858824320688728,0.9326788218793829,0.10377358490566038,0.8253968253968254,0.5182262033925217,0.8253968253968254,0.902919212,0.13333333333333333,0.8253968253968254,0.5181262729124236,0.8033146908910657,6576,978,0.8253968253968254,7554,7554,LLM fine-tuned,0.4,0.5182262033925217,bpic13-0.2-3.csv,126.57811999320984,44.58333778381348,7554
0.8137384412153237,0.4032258064516129,0.7826617826617827,0.6084821238334683,0.7305331941203592,0.9433384379785605,0.15060240963855423,0.7826617826617827,0.5469704238085574,0.7826617826617827,0.873758865,0.21929824561403508,0.7826617826617827,0.546528555,0.7411087274469134,6023,1531,0.7826617826617827,7554,7554,LLM fine-tuned,0.4,0.5469704238085574,bpic13-0.3-3.csv,125.53882193565369,46.61536217,7554
0.9535444286183851,0.7262313860252004,0.9337,0.8398879073217927,0.9294947087120261,0.9732721986132856,0.5992438563327032,0.9337,0.7862580274729944,0.9337,0.9633073219325917,0.6566545831175556,0.9337,0.8099809525250736,0.930863462,8942,1058,0.9337,10000,10000,one-hot,1.5,0.7862580274729944,artificial-huge-0.1-2.csv,295.3196976184845,0,10000
0.945139169,0.6055403823644167,0.8581,0.7753397756920913,0.8785778068353176,0.8742537313432835,0.7918367346938775,0.8581,0.8330452330185805,0.8581,0.908315565,0.6862701746628344,0.8581,0.7972928698474087,0.8647946685196299,8040,1960,0.8581,10000,10000,one-hot,0.3,0.8330452330185806,artificial-huge-0.2-2.csv,284.64727807044983,0,10000
0.9293630855622875,0.7936900711413548,0.8855,0.8615265783518211,0.8880642199725557,0.9041115583668775,0.842969777,0.8855,0.8735406674883008,0.8855,0.9165634336515339,0.8175880197546599,0.8855,0.8670757267030968,0.8864353176613254,6956,3044,0.8855,10000,10000,one-hot,0.1,0.8735406674883008,artificial-huge-0.3-2.csv,304.4270451068878,0,10000
0.9735265279442205,0.9330085261875761,0.9702,0.9532675270658983,0.9694382615669751,0.9938827716605494,0.759167493,0.9702,0.8765251321137237,0.9702,0.98359934,0.8371584699453551,0.9702,0.9103789047580381,0.9688234558255215,8991,1009,0.9702,10000,10000,one-hot,1.0999999999999999,0.8765251321137237,artificial-large-0.1-2.csv,395.7286756038666,0,10000
0.9701672240802676,0.7255445544554455,0.9084,0.8478558892678565,0.9198972654723666,0.9127753303964757,0.8914841849148418,0.9084,0.9021297576556588,0.9084,0.9405966277561608,0.8,0.9084,0.8702983138780804,0.9117040207522698,7945,2055,0.9084,10000,10000,one-hot,0.2,0.9021297576556588,artificial-large-0.2-2.csv,353.8727037906647,0,10000
0.9003184272462965,0.8163485776017285,0.877,0.8583335024240125,0.8752366331574641,0.9272779124483103,0.7589554737194509,0.877,0.8431166930838806,0.877,0.9135993256532734,0.7866065232477446,0.877,0.850102924,0.8756665755747419,7013,2987,0.877,10000,10000,one-hot,0.4,0.8431166930838806,artificial-large-0.3-2.csv,385.8554391860962,0,10000
0.9697199913175603,0.9096692111959288,0.965,0.9396946012567445,0.9637509437734701,0.9921163668665334,0.7193158953722334,0.965,0.8557161311193834,0.965,0.9807903402854007,0.8033707865168539,0.965,0.8920805634011273,0.9631548366408071,9006,994,0.965,10000,10000,one-hot,1.2,0.8557161311193834,artificial-medium-0.1-2.csv,207.86426091194153,0,10000
0.9400782137000127,0.7091172214182344,0.8922,0.8245977175591235,0.8951563007012068,0.9251396648044693,0.7557840616966581,0.8922,0.8404618632505637,0.8922,0.9325491177574772,0.7317073170731707,0.8922,0.832128217,0.8934853875243797,8055,1945,0.8922,10000,10000,one-hot,0.6,0.8404618632505638,artificial-medium-0.2-2.csv,197.5006833076477,0,10000
0.8528025144054479,0.7969543147208121,0.8396,0.824878415,0.8360033759403094,0.931350114,0.6263297872340425,0.8396,0.7788399508252593,0.8396,0.8903472791905934,0.7014147431124349,0.8396,0.7958810111515142,0.8335163723382834,6992,3008,0.8396,10000,10000,one-hot,0.5,0.7788399508252593,artificial-medium-0.3-2.csv,196.2707498073578,0,10000
0.9875124323129627,0.943217666,0.9833,0.9653650489640524,0.983038661,0.9939933259176863,0.8881188118811881,0.9833,0.9410560688994372,0.9833,0.9907422806142248,0.9148393676695563,0.9833,0.9527908241418905,0.9830760864068132,8990,1010,0.9833,10000,10000,one-hot,0.8999999999999999,0.9410560688994372,artificial-small-0.1-2.csv,245.78761100769043,0,10000
0.9611932751864493,0.820009574,0.9317,0.8906014245726406,0.9326741675384704,0.9528822055137844,0.848019802,0.9317,0.9004510037469913,0.9317,0.9570196966836574,0.8337795083962034,0.9317,0.8953996025399305,0.9321251786495918,7980,2020,0.9317,10000,10000,one-hot,0.6,0.9004510037469913,artificial-small-0.2-2.csv,248.59769892692566,0,10000
0.9543928371572468,0.9274193548387096,0.9467,0.9409060959979783,0.9463790155604094,0.970550576,0.8902726354762707,0.9467,0.9304116058303249,0.9467,0.9624038936305284,0.9084664262407693,0.9467,0.9354351599356489,0.9463790720690309,7029,2971,0.9467,10000,10000,one-hot,0.2,0.9304116058303248,artificial-small-0.3-2.csv,265.2348139286041,0,10000
0.976122983,0.9516908212560387,0.9741,0.9639069021238763,0.9736626643049314,0.9955520960747248,0.7825223435948362,0.9741,0.8890372198347805,0.9741,0.9857418111753372,0.8588555858310627,0.9741,0.922298699,0.9729643682831689,8993,1007,0.9741,10000,10000,one-hot,1.0999999999999999,0.8890372198347807,artificial-wide-0.1-2.csv,211.93767642974854,0,10000
0.9641328970551221,0.8505355404089582,0.9408,0.9073342187320401,0.9410499141846216,0.9614708835341366,0.859744094,0.9408,0.9106074890111628,0.9408,0.9628000502702023,0.8551150269211943,0.9408,0.9089575385956983,0.9409184535256838,7968,2032,0.9408,10000,10000,one-hot,0.5,0.9106074890111627,artificial-wide-0.2-2.csv,191.79105353355408,0,10000
0.9229815376136676,0.8902261123267687,0.914,0.9066038249702182,0.9131549100275981,0.957,0.8136666666666666,0.914,0.8853333333333333,0.914,0.9396829849908823,0.8502264019505399,0.914,0.8949546934707111,0.9128460100787795,7000,3000,0.914,10000,10000,one-hot,0.2,0.8853333333333333,artificial-wide-0.3-2.csv,209.78795504570007,0,10000
0.9689265536723164,0.18018018018018017,0.8620268620268621,0.5745533669262483,0.9284780216983607,0.8828828828828829,0.47619047619047616,0.8620268620268621,0.6795366795366795,0.8620268620268621,0.9239057239057239,0.26143790849673204,0.8620268620268621,0.592671816,0.8899330154232115,7167,387,0.8620268620268621,7554,7554,one-hot,1.0999999999999999,0.6795366795366795,bpic13-0.1-3.csv,11.357740640640259,0,7554
0.93867121,0.3017241379310345,0.7582417582417582,0.6201976737355342,0.8562336154123735,0.7727910238429172,0.660377358,0.7582417582417582,0.7165841911667417,0.7582417582417582,0.8476923076923077,0.41420118343195267,0.7582417582417582,0.6309467455621303,0.7915872293387087,6576,978,0.7582417582417582,7554,7554,one-hot,0.3,0.7165841911667415,bpic13-0.2-3.csv,14.221203804016113,0,7554
0.9007352941176471,0.4072727272727273,0.7350427350427351,0.6540040106951872,0.8007172402760638,0.7503828483920367,0.6746987951807228,0.7350427350427351,0.7125408217863798,0.7350427350427351,0.8187134502923976,0.5079365079365079,0.7350427350427351,0.6633249791144528,0.7557232519638535,6023,1531,0.7350427350427351,7554,7554,one-hot,0.1,0.7125408217863798,bpic13-0.3-3.csv,15.915247917175293,0,7554
0.9277354236014174,0.5604075691411936,0.9025,0.7440714963713055,0.8888721365995258,0.9662267949004697,0.3638941398865784,0.9025,0.6650604673935241,0.9025,0.9465899753492194,0.44126074498567336,0.9025,0.6939253601674464,0.8931261427767562,8942,1058,0.9025,10000,10000,SBERT,1.3,0.6650604673935241,artificial-huge-0.1-2.csv,95.98672748,0,10000
0.8743031590124768,0.41078669910786697,0.76,0.6425449290601719,0.7834539328711733,0.8192786069651742,0.5168367346938776,0.76,0.6680576708295258,0.76,0.8458970078335688,0.4577496610935382,0.76,0.6518233344635536,0.7698201278725227,8040,1960,0.76,10000,10000,SBERT,0.3,0.6680576708295258,artificial-huge-0.2-2.csv,94.32824707,0,10000
0.7829632985953784,0.4755844924533886,0.6791,0.6292738955243835,0.6893971900057567,0.7452558941920644,0.5279237844940867,0.6791,0.6365898393430756,0.6791,0.7636443986153053,0.5003892262182781,0.6791,0.6320168124167918,0.6835095241376503,6956,3044,0.6791,10000,10000,SBERT,0.1,0.6365898393430756,artificial-huge-0.3-2.csv,97.13990902900696,0,10000
0.9181818181818182,0.37538461538461537,0.8829,0.6467832167832168,0.8634135804195805,0.9548437326215103,0.24182358771060455,0.8829,0.5983336601660575,0.8829,0.9361539719753558,0.29415310427968655,0.8829,0.6151535381275212,0.8713760844248627,8991,1009,0.8829,10000,10000,SBERT,1.4,0.5983336601660575,artificial-large-0.1-2.csv,111.69115424156189,0,10000
0.8427080313134242,0.3127014829142489,0.6783,0.5777047571138365,0.7337916856173937,0.7316551290119572,0.4720194647201946,0.6783,0.6018372968660759,0.6783,0.7832648386444789,0.37618770603063795,0.6783,0.5797262723375585,0.6996104878923346,7945,2055,0.6783,10000,10000,SBERT,0.1,0.601837297,artificial-large-0.2-2.csv,107.61515974998474,0,10000
0.7873213527663789,0.5059665871121718,0.7048,0.6466439699392754,0.7032806842654672,0.7933837159560816,0.49681955138935385,0.7048,0.6451016336727178,0.7048,0.790340909,0.5013513513513513,0.7048,0.6458461302211302,0.7040197281941031,7013,2987,0.7048,10000,10000,SBERT,0.1,0.6451016336727178,artificial-large-0.3-2.csv,109.52674317359924,0,10000
0.9372108393919365,0.4598698481561822,0.8932,0.6985403437740594,0.8897631448631026,0.9447035309793471,0.42655935613682094,0.8932,0.685631444,0.8932,0.9409422694094227,0.44258872651356995,0.8932,0.6917654979614963,0.8914059272455748,9006,994,0.8932,10000,10000,SBERT,0.8999999999999999,0.685631444,artificial-medium-0.1-2.csv,89.91371870040894,0,10000
0.8668435653117839,0.49210064365125805,0.8028,0.679472104,0.7939560670488116,0.8922408441961515,0.43239074550128537,0.8028,0.6623157948487184,0.8028,0.8793588645540193,0.4603174603174603,0.8028,0.6698381624357398,0.7978553114300087,8055,1945,0.8028,10000,10000,SBERT,0.5,0.6623157948487185,artificial-medium-0.2-2.csv,87.61305737495422,0,10000
0.8058476163041912,0.5430160287863919,0.7255,0.6744318225452915,0.7267878747788371,0.8002002288329519,0.5518617021276596,0.7255,0.6760309654803058,0.7255,0.8030139935414424,0.5474031327287716,0.7255,0.675208563,0.726126247,6992,3008,0.7255,10000,10000,SBERT,0.1,0.6760309654803058,artificial-medium-0.3-2.csv,87.80203533172607,0,10000
0.9437038954316035,0.25296964364276286,0.7867,0.5983367695371832,0.8739397360009304,0.8111234705228031,0.5693069306930693,0.7867,0.6902152006079362,0.7867,0.8724053358856254,0.3502893694791349,0.7867,0.6113473526823802,0.8196716232785699,8990,1010,0.7867,10000,10000,SBERT,0.3,0.6902152006079362,artificial-small-0.1-2.csv,100.70165824890137,0,10000
0.8544896168470313,0.3241619228336496,0.6868,0.5893257698403405,0.7473634226563282,0.7322055137844612,0.5074257425742574,0.6868,0.6198156281793593,0.6868,0.7886354433796734,0.3956001543805481,0.6868,0.5921177988801107,0.7092423150018502,7980,2020,0.6868,10000,10000,SBERT,0.1,0.6198156281793594,artificial-small-0.2-2.csv,101.32817912101746,0,10000
0.7780172413793104,0.46907894736842104,0.6841,0.6235480943738657,0.6862316742286751,0.7703798548868971,0.4799730730393807,0.6841,0.6251764639631389,0.6841,0.7741797126313532,0.4744634836133755,0.6841,0.6243215981223643,0.685134021,7029,2971,0.6841,10000,10000,SBERT,0.1,0.625176464,artificial-small-0.3-2.csv,102.72431921958923,0,10000
0.930567498,0.5186781609195402,0.9019,0.7246228293849636,0.8890902416214507,0.9627488046258201,0.3584905660377358,0.9019,0.660619685,0.9019,0.9463846532218396,0.42395772166764534,0.9019,0.6851711874447425,0.8937762612143322,8993,1007,0.9019,10000,10000,SBERT,1.4,0.660619685,artificial-wide-0.1-2.csv,91.07651067,0,10000
0.9070114370959722,0.656441718,0.858,0.7817265774436917,0.8560956701332855,0.9156626506024096,0.6318897637795275,0.858,0.7737762071909686,0.858,0.9113165126155384,0.6439317953861585,0.858,0.7776241540008484,0.8569839380745284,7968,2032,0.858,10000,10000,SBERT,0.5,0.7737762071909686,artificial-wide-0.2-2.csv,87.04416751861572,0,10000
0.7955505034101981,0.4531494013534617,0.664,0.6243499523818299,0.6928301727931772,0.6998571428571428,0.5803333333333334,0.664,0.640095238,0.664,0.7446420428636571,0.5089155217772581,0.664,0.6267787823204576,0.6739240865377374,7000,3000,0.664,10000,10000,SBERT,0.1,0.6400952380952382,artificial-wide-0.3-2.csv,91.48332071304321,0,10000
0.9661971830985916,0.1651376146788991,0.8595848595848596,0.5656673988887453,0.9251172052309151,0.8828828828828829,0.42857142857142855,0.8595848595848596,0.6557271557271557,0.8595848595848596,0.9226630800268998,0.23841059602649006,0.8595848595848596,0.5805368380266949,0.8875732090525197,7167,387,0.8595848595848596,7554,7554,SBERT,0.7999999999999999,0.6557271557271557,bpic13-0.1-3.csv,8.321464776992798,0,7554
0.9161073825503355,0.25112107623318386,0.7350427350427351,0.5836142293917597,0.8300407788023282,0.7657784011220197,0.5283018867924528,0.7350427350427351,0.6470401439572362,0.7350427350427351,0.8342245989304813,0.3404255319148936,0.7350427350427351,0.5873250654226875,0.7703140969724197,6576,978,0.7350427350427351,7554,7554,SBERT,0.2,0.6470401439572362,bpic13-0.2-3.csv,8.292612075805664,0,7554
0.8948275862068965,0.4393305439330544,0.7619047619047619,0.6670790650699754,0.8025046203736148,0.7947932618683001,0.6325301204819277,0.7619047619047619,0.7136616911751139,0.7619047619047619,0.8418491484184915,0.5185185185185185,0.7619047619047619,0.680183833,0.7763144908319279,6023,1531,0.7619047619047619,7554,7554,SBERT,0.2,0.7136616911751139,bpic13-0.3-3.csv,8.458625078201294,0,7554
0.9607321131447587,0.7147208121827411,0.9365,0.837726463,0.9347041175029773,0.9685752628047417,0.665406427,0.9365,0.8169908450129568,0.9365,0.9646377457259008,0.6891825746451297,0.9365,0.8269101601855152,0.9354945886255551,8942,1058,0.9365,10000,10000,word2vec,0.6,0.8169908450129569,artificial-huge-0.1-2.csv,1.5452134609222412,5.861267328262329,10000
